utc_timestamp,AT_temperature,BE_temperature,BG_temperature,CH_temperature,CZ_temperature,DE_temperature,DK_temperature,EE_temperature,ES_temperature,FI_temperature,FR_temperature,GB_temperature,GR_temperature,HR_temperature,HU_temperature,IE_temperature,IT_temperature,LT_temperature,LU_temperature,LV_temperature,NL_temperature,NO_temperature,PL_temperature,PT_temperature,RO_temperature,SE_temperature,SI_temperature,SK_temperature
1980-06-04T21:00:00Z,11.701,14.518,9.923,10.326,13.494,13.421,13.483,11.24,20.081,12.77,16.189,16.256,14.983,13.87,13.317,13.419,15.122,13.283,13.359,12.6,14.648,13.779,13.696,17.772,11.771,14.591,12.441,12.395
1980-06-04T22:00:00Z,11.497,13.856,9.795,9.829,13.262,12.825,13.133,10.81,19.496,12.118,15.498,15.707,14.541,13.706,13.019,12.852,14.779,12.677,12.655,12.088,13.938,13.173,13.165,17.224,11.503,14.141,12.184,12.243
1980-06-04T23:00:00Z,11.262,13.192,9.711,9.395,13.005,12.262,12.805,10.434,18.95,11.532,14.847,15.239,14.14,13.489,12.815,12.287,14.488,12.127,12.07,11.617,13.269,12.807,12.659,16.795,11.224,13.753,11.561,12.052
1980-06-05T00:00:00Z,11.149,12.478,9.636,9.01,12.764,11.718,12.505,10.035,18.388,10.998,14.251,14.899,13.733,13.324,12.692,11.688,14.229,11.633,11.538,11.271,12.614,12.6,12.235,16.428,10.948,13.465,11.104,11.917
1980-06-05T01:00:00Z,11.077,11.777,9.663,8.657,12.467,11.231,12.268,9.73,17.881,10.805,13.713,14.597,13.334,13.195,12.595,11.15,14.018,11.225,11.061,11.078,11.96,12.388,11.791,16.092,10.678,13.271,10.999,11.825
1980-06-05T02:00:00Z,10.953,11.187,9.715,8.369,12.2,10.811,12.147,10.111,17.481,11.482,13.209,14.369,12.941,13.045,12.377,10.71,13.795,11.306,10.623,11.368,11.338,12.209,11.409,15.815,10.402,13.226,10.885,11.72
1980-06-05T03:00:00Z,10.837,10.781,10.112,8.084,12.207,10.688,12.678,10.842,17.108,12.558,12.72,14.197,13.152,13.007,12.82,10.32,13.518,12.084,10.232,12.081,10.913,12.663,11.718,15.589,10.87,13.885,10.863,12.04
1980-06-05T04:00:00Z,11.517,11.929,11.016,9.098,12.955,12.254,13.572,11.826,16.766,13.985,12.993,14.363,15.13,14.012,14.261,10.234,14.211,12.949,11.607,12.988,12.172,13.626,12.611,15.392,11.958,14.933,12.123,13.064
1980-06-05T05:00:00Z,12.829,14.256,12,11.622,13.983,14.067,14.326,13.084,17.573,15.806,14.845,14.857,16.803,15.047,16.333,11.198,16.267,13.98,14.144,14.103,13.572,14.767,14.076,15.45,13.389,16.082,12.877,14.35
1980-06-05T06:00:00Z,14.513,16.052,13.2,14.032,15.248,16.257,15.497,14.233,19.598,17.33,16.484,15.443,18.373,15.975,18.616,12.023,18.358,14.854,15.906,15.063,15.373,16.386,15.783,16.568,15.024,17.739,13.52,15.883
1980-06-05T07:00:00Z,16.095,19.104,14.49,16.243,16.57,18.553,17.093,15.14,21.702,18.522,18.824,16.393,19.494,17.128,20.43,13.058,20.142,15.623,18.942,15.827,17.298,17.884,17.424,18.191,16.456,19.317,15.371,17.428
1980-06-05T08:00:00Z,17.157,21.152,15.46,17.651,17.883,20.025,18.49,15.655,23.97,19.35,20.933,17.683,20.354,18.736,21.701,14.025,21.352,16.431,20.797,16.443,18.764,19.167,18.736,20.007,17.433,20.465,18.483,18.578
1980-06-05T09:00:00Z,17.593,22.431,16.109,18.608,19.092,21.136,19.667,16.064,25.829,20.021,22.042,18.935,20.978,20.191,22.42,14.807,22.155,17.184,21.785,16.771,20.063,20.218,19.574,21.589,17.962,21.567,20.575,19.108
1980-06-05T10:00:00Z,18.011,23.347,16.66,19.362,20.022,21.977,20.743,16.454,27.097,20.615,22.804,19.922,21.391,21.089,22.805,15.474,22.7,17.578,22.459,16.836,21.197,21.012,19.978,22.791,18.153,22.524,21.572,19.383
1980-06-05T11:00:00Z,18.466,24.017,16.98,19.944,20.58,22.583,21.584,16.782,27.916,20.899,23.352,20.575,21.631,21.53,22.925,16.042,23.006,17.782,23.008,16.82,22.095,21.58,20.071,23.576,18.158,23.189,21.481,19.542
1980-06-05T12:00:00Z,18.749,24.476,17.096,20.291,20.773,22.951,22.077,17.014,28.387,20.999,23.692,20.916,21.747,21.318,22.81,16.389,23.088,17.812,23.395,16.888,22.766,21.915,19.915,23.983,17.997,23.517,20.094,19.434
1980-06-05T13:00:00Z,18.928,24.71,16.95,20.354,20.727,23.085,22.253,17.121,28.498,21.002,23.814,20.912,21.685,20.362,22.509,16.57,23.01,17.743,23.601,16.944,23.161,22.048,19.617,24.016,17.652,23.546,18.799,19.255
1980-06-05T14:00:00Z,18.854,24.722,16.641,20.185,20.433,22.964,22.191,17.142,28.31,20.895,23.703,20.655,21.409,19.3,22.095,16.573,22.793,17.501,23.592,16.829,23.281,21.926,19.086,23.79,17.176,23.343,18.516,18.868
1980-06-05T15:00:00Z,18.53,24.495,15.984,19.949,19.933,22.667,21.738,16.928,27.899,21.152,23.383,20.076,20.821,18.626,21.439,16.393,22.416,17.001,23.423,16.451,23.111,21.655,18.299,23.393,16.498,22.825,18.321,18.198
1980-06-05T16:00:00Z,17.985,24.15,14.864,19.566,19.17,22.211,21.001,16.461,27.202,20.432,22.881,19.193,19.911,18.066,20.353,16.028,21.752,16.356,23.131,15.869,22.778,22.466,17.315,22.806,15.478,22.143,17.788,17.175
1980-06-05T17:00:00Z,16.808,23.671,13.078,18.804,17.824,21.297,20.018,15.628,26.058,18.768,22.164,18.086,18.239,17.281,18.555,15.366,20.399,15.4,22.702,14.971,22.111,21.34,16.037,21.876,13.964,20.732,16.801,15.603
1980-06-05T18:00:00Z,14.857,22.11,11.865,16.984,15.736,19.258,18.588,14.3,24.059,17.383,20.731,16.744,17.102,15.919,16.452,14.619,18.232,14.044,21.037,13.708,20.654,19.41,14.354,20.492,12.804,18.835,15.238,13.607
1980-06-05T19:00:00Z,13.674,19.628,11.203,15.252,14.101,16.937,16.695,13.349,21.589,16.078,19.105,15.197,16.511,15.157,15.39,13.728,16.986,13.132,18.928,12.82,18.24,17.357,13.022,18.687,12.248,17.026,14.342,12.663
1980-06-05T20:00:00Z,13.158,18.075,10.612,14.726,13.12,15.927,15.479,13.013,20.247,15.008,17.949,13.868,15.858,14.719,14.585,12.431,16.337,12.763,17.569,12.404,16.871,16.01,12.246,17.25,11.733,15.876,13.908,12.119
1980-06-05T21:00:00Z,12.557,17.102,10.149,14.345,12.126,15.19,14.809,12.517,19.413,14.049,16.991,13.058,15.314,14.33,13.83,11.551,15.766,12.446,16.473,12.049,16.114,15.405,11.663,16.511,11.269,15.223,13.64,11.602
1980-06-05T22:00:00Z,12.051,16.347,9.856,14.045,11.357,14.504,14.26,11.742,18.677,13.114,16.143,12.416,14.956,13.936,13.227,11.071,15.351,12.138,15.647,11.891,15.438,15.114,11.252,15.873,10.845,14.609,13.323,11.272
1980-06-05T23:00:00Z,11.565,15.765,9.638,13.69,10.675,13.875,13.768,11.002,18.125,12.354,15.454,11.832,14.71,13.551,12.761,10.671,15.039,11.869,15.102,11.815,14.814,15.034,10.874,15.313,10.417,14.033,12.943,10.947
1980-06-06T00:00:00Z,10.979,15.383,9.416,13.432,10.144,13.326,13.375,10.454,17.441,11.845,14.786,11.263,14.337,13.19,12.422,10.263,14.809,11.782,14.84,11.73,14.255,14.815,10.552,14.877,10.027,13.511,12.512,10.595
1980-06-06T01:00:00Z,10.384,15.168,9.188,13.178,9.721,12.887,13.032,10.131,16.938,11.85,14.19,10.723,14.177,12.924,12.025,9.95,14.574,11.803,14.736,11.533,13.759,14.409,10.291,14.587,9.736,13.079,12.212,10.219
1980-06-06T02:00:00Z,9.883,15.049,9.028,12.83,9.316,12.514,12.731,10.635,16.422,12.585,13.702,10.208,14.126,12.804,11.611,9.707,14.313,11.998,14.857,11.92,13.334,14.066,10.149,14.461,9.541,13,11.879,9.977
1980-06-06T03:00:00Z,9.811,14.848,9.748,12.486,9.607,12.434,13.055,11.549,15.938,13.592,13.222,9.722,14.519,12.743,11.999,9.572,14.058,12.743,14.561,12.827,13.061,14.332,10.818,14.394,10.38,13.816,11.758,10.333
1980-06-06T04:00:00Z,11.237,15.156,11.166,12.737,11.127,13.961,14.143,12.772,15.526,14.899,13.214,9.817,15.926,14.002,13.453,9.574,14.782,13.779,14.817,13.917,14.164,15.306,11.839,14.247,11.699,14.955,13.082,11.361
1980-06-06T05:00:00Z,12.912,16.535,12.791,14.492,12.722,15.531,14.924,14.271,15.974,16.522,14.25,10.823,17.047,15.564,15.344,10.188,16.709,15.316,16.101,15.425,15.441,16.364,13.219,14.3,13.347,16.218,15.298,12.81
1980-06-06T06:00:00Z,14.673,17.628,14.422,16.415,14.828,17.494,16.18,15.947,17.445,17.948,15.568,12.167,18.214,17.184,17.023,10.961,18.799,16.71,17.273,16.771,16.753,17.807,14.761,15.208,14.913,17.779,16.776,14.188
1980-06-06T07:00:00Z,15.87,19.599,15.618,17.974,16.272,19.869,17.952,17.357,19.336,18.99,17.075,13.626,19.087,18.461,17.931,11.818,20.497,17.645,20.104,18.04,18.773,19.232,15.918,16.622,16.122,19.226,18.284,15.163
1980-06-06T08:00:00Z,16.707,21.424,16.33,18.772,17.147,21.292,19.277,18.028,21.246,19.765,18.274,14.874,19.693,19.113,18.605,12.56,21.618,18.328,22.475,18.939,21.016,20.499,16.728,18.304,16.935,20.316,19.164,16.081
1980-06-06T09:00:00Z,17.366,22.454,16.932,19.367,17.838,22.219,20.245,18.55,22.868,20.392,19.238,15.821,20.111,19.492,19.201,13.09,22.402,18.91,23.172,19.458,22.362,21.333,17.336,19.858,17.559,21.059,19.75,16.929
1980-06-06T10:00:00Z,18.014,22.948,17.461,19.734,18.424,22.842,20.927,19.072,24.193,20.871,20.028,16.544,20.363,19.771,19.631,13.471,22.927,19.265,23.752,19.8,23.027,21.734,17.776,21.12,18.069,21.607,20.258,17.435
1980-06-06T11:00:00Z,18.504,23.156,17.719,19.917,18.815,23.25,21.395,19.491,25.201,21.129,20.602,17.053,20.386,19.953,19.838,13.78,23.153,19.557,24.058,20.044,23.399,21.963,18.058,22.049,18.349,21.974,20.748,17.636
1980-06-06T12:00:00Z,18.731,23.165,17.753,19.987,19.044,23.477,21.665,19.788,25.83,21.203,20.972,17.336,20.397,20.311,19.858,14.029,23.146,19.701,24.231,20.204,23.501,21.979,18.15,22.604,18.358,22.198,20.982,17.455
1980-06-06T13:00:00Z,18.718,22.961,17.586,19.976,19.125,23.477,21.752,19.957,26.149,21.121,21.126,17.429,20.482,20.372,19.791,14.119,22.988,19.682,24.071,20.205,23.349,21.771,17.986,22.77,18.16,22.237,20.963,16.999
1980-06-06T14:00:00Z,18.387,22.525,17.207,19.747,19.013,23.274,21.673,19.932,26.148,20.888,21.04,17.37,20.514,20.21,19.559,14.012,22.699,19.44,23.849,20.1,22.904,21.427,17.645,22.624,17.737,22.135,20.623,16.419
1980-06-06T15:00:00Z,18.009,21.773,16.531,19.437,18.597,22.907,21.426,19.504,25.773,20.61,20.686,17.158,20.408,19.862,19.013,13.824,22.302,19.033,23.443,19.701,22.044,20.97,17.244,22.29,17.005,21.663,20.23,15.797
1980-06-06T16:00:00Z,17.441,20.706,15.418,18.932,17.904,22.316,21.063,18.612,25.035,19.863,20.018,16.759,19.727,19.256,18,13.627,21.743,18.278,22.352,18.829,20.832,20.458,16.694,21.733,15.913,21.031,19.81,14.992
1980-06-06T17:00:00Z,16.247,19.428,13.83,18.08,16.714,21.161,20.593,17.26,23.934,18.316,19.016,16.096,18.073,17.814,16.658,13.391,20.63,17.104,20.947,17.582,19.386,19.675,15.757,20.869,14.436,20.106,17.825,13.985
1980-06-06T18:00:00Z,14.282,17.846,12.813,17.148,14.7,19.325,19.408,15.698,22.234,16.29,17.558,15.178,17.117,16.318,15.412,13.098,18.741,15.489,19.457,16.14,17.853,18.592,14.332,19.662,13.403,18.392,16.027,12.879
1980-06-06T19:00:00Z,13.259,15.985,12.277,16.402,13.409,17.665,17.772,14.434,19.9,14.662,15.736,13.756,16.661,15.767,14.698,12.514,17.625,14.525,18.408,15.073,16.383,17.152,13.324,18.127,12.838,16.458,15.216,12.21
1980-06-06T20:00:00Z,12.81,14.642,11.746,15.877,12.872,16.803,16.667,13.691,18.57,13.723,14.612,12.177,16.221,15.293,14.177,11.443,17.082,13.997,17.593,14.323,15.272,15.959,12.766,16.933,12.306,15.154,14.855,11.741
1980-06-06T21:00:00Z,12.287,13.674,11.233,15.165,12.319,15.989,16.041,13.046,17.716,13.008,13.869,11.4,15.687,14.784,13.745,10.671,16.626,13.495,16.706,13.634,14.484,15.333,12.282,16.356,11.897,14.431,14.463,11.302
1980-06-06T22:00:00Z,11.791,12.788,10.776,14.426,11.801,15.162,15.515,12.538,16.961,12.159,13.127,10.755,15.176,14.229,13.282,10.269,16.156,13.049,15.772,13.196,13.82,14.936,11.881,15.865,11.584,13.879,13.825,10.968
1980-06-06T23:00:00Z,11.352,12.044,10.365,13.861,11.391,14.382,15.111,12.058,16.24,11.478,12.513,10.131,14.836,13.647,12.804,9.939,15.643,12.655,14.837,12.837,13.239,14.626,11.526,15.473,11.284,13.403,13.092,10.697
1980-06-07T00:00:00Z,10.972,11.446,10.026,13.42,11.109,13.688,14.708,11.593,15.677,10.959,11.983,9.564,14.582,13.06,12.385,9.732,15.164,12.304,13.885,12.473,12.765,14.463,11.227,15.098,11.018,12.964,12.271,10.462
1980-06-07T01:00:00Z,10.658,11.045,9.747,13.091,10.885,13.042,14.258,11.316,15.192,10.868,11.53,8.997,14.333,12.524,11.97,9.588,14.762,11.96,13.043,12.203,12.424,14.413,10.998,14.741,10.796,12.585,11.528,10.168
1980-06-07T02:00:00Z,10.455,10.584,9.522,12.818,10.729,12.464,13.841,11.912,14.721,11.718,11.132,8.485,14.108,12.094,11.586,9.488,14.417,12.07,12.382,12.737,12.112,14.482,10.856,14.435,10.643,12.523,10.976,9.897
1980-06-07T03:00:00Z,10.522,10.19,10.221,12.601,10.99,12.206,14.011,12.909,14.367,12.957,10.796,8.116,14.337,12.035,11.894,9.467,14.166,13.146,11.836,13.669,11.902,14.799,11.514,14.184,11.27,13.444,10.715,10.305
1980-06-07T04:00:00Z,11.854,10.894,11.773,12.736,12.436,13.097,14.985,13.879,14.134,14.469,10.863,8.564,16.079,13.495,13.025,9.496,14.961,14.418,11.544,14.557,12.461,15.533,12.489,13.928,12.273,14.655,12.272,11.362
1980-06-07T05:00:00Z,13.805,12.233,13.404,13.388,13.507,14.124,15.82,15.164,14.452,16.487,11.834,10.001,17.72,14.937,14.443,9.839,16.676,16.27,11.629,15.953,13.277,16.723,13.819,13.879,13.612,16.159,14.306,12.59
1980-06-07T06:00:00Z,15.608,14.082,14.997,14.09,15.148,15.793,16.9,16.733,15.507,18.433,13.092,11.705,19.356,16.754,16.546,10.482,18.644,18.2,12.137,18.003,14.439,18.211,15.498,14.731,15.161,18.053,16.652,14.164
1980-06-07T07:00:00Z,16.648,15.916,16.212,15.049,16.394,17.431,18.541,17.997,17.01,20.038,14.401,13.173,20.889,18.241,18.01,11.217,20.19,19.619,12.933,19.638,15.668,19.484,16.889,16.133,16.264,19.57,18.605,15.468
1980-06-07T08:00:00Z,17.436,17.187,17.105,15.827,17.199,18.446,19.697,19.014,18.54,21.207,15.523,14.198,22.04,19.211,18.996,11.924,21.208,20.598,13.85,20.591,16.766,20.371,18.005,17.655,17.1,20.697,19.897,16.523
1980-06-07T09:00:00Z,18.067,18.13,17.754,16.077,17.924,19.175,20.415,19.635,19.815,22.029,16.549,15.038,22.759,19.974,19.817,12.686,21.877,21.37,15.113,21.276,17.565,21.009,18.846,19.019,17.726,21.586,20.779,17.315
1980-06-07T10:00:00Z,18.573,18.902,18.253,16.064,18.552,19.609,20.808,20.041,20.876,22.634,17.445,15.719,23.163,20.524,20.41,13.489,22.351,21.914,16.514,21.768,18.095,21.492,19.404,20.156,18.109,22.155,21.1,17.869
1980-06-07T11:00:00Z,18.952,19.513,18.522,15.96,19.063,19.786,20.974,20.323,21.626,22.989,18.091,16.196,23.301,20.864,20.788,14.095,22.58,22.176,17.523,22.066,18.416,21.656,19.727,21.059,18.319,22.466,21.064,18.266
1980-06-07T12:00:00Z,19.06,19.889,18.617,15.813,19.396,19.78,20.945,20.469,22.105,23.08,18.47,16.409,23.283,21.068,20.938,14.449,22.613,22.205,18.018,22.172,18.499,21.501,19.868,21.686,18.346,22.561,20.786,18.511
1980-06-07T13:00:00Z,18.86,19.974,18.5,15.565,19.516,19.602,20.742,20.465,22.34,22.894,18.608,16.37,23.142,21.134,20.893,14.476,22.47,21.908,18.184,22.1,18.36,21.223,19.854,22.029,18.17,22.442,20.526,18.513
1980-06-07T14:00:00Z,18.518,19.715,18.061,15.293,19.437,19.314,20.441,20.355,22.333,22.588,18.398,16.186,22.851,21.004,20.694,14.425,22.176,21.482,18.27,21.872,18.033,20.945,19.69,22.084,17.852,22.037,20.144,18.292
1980-06-07T15:00:00Z,18.096,19.251,17.366,15.112,19.171,18.94,20.004,20.032,22.044,23.511,18.029,15.934,22.338,20.792,20.32,14.237,21.692,20.875,18.369,21.404,17.631,20.597,19.344,21.87,17.386,21.309,19.669,17.873
1980-06-07T16:00:00Z,17.624,18.487,16.403,14.874,18.724,18.461,19.447,19.44,21.443,22.979,17.488,15.556,21.483,20.551,19.748,14.03,20.938,19.983,18.225,20.604,17.128,20.07,18.786,21.358,16.659,20.379,18.96,17.158
1980-06-07T17:00:00Z,16.605,17.591,14.898,14.437,17.702,17.719,18.645,18.348,20.554,20.844,16.7,15.075,19.555,19.288,18.554,13.638,19.73,18.527,17.593,19.217,16.411,19.329,17.66,20.546,15.321,19.109,17.608,15.849
1980-06-07T18:00:00Z,14.95,16.272,14.011,13.569,15.639,16.548,17.417,16.905,19.406,18.434,15.567,14.451,18.38,17.615,17.146,13.177,18.12,16.559,16.321,17.235,15.376,18.221,15.631,19.336,14.316,17.483,15.696,13.98
1980-06-07T19:00:00Z,14.017,14.24,13.445,12.625,14.199,15.26,15.808,15.838,17.84,16.544,14.033,13.303,17.775,16.663,16.549,12.428,17.229,15.36,14.493,15.905,13.66,16.846,14.387,17.748,13.709,15.76,14.727,13.092
1980-06-07T20:00:00Z,13.653,12.924,12.883,12.228,13.447,14.532,14.801,15.307,16.732,15.273,12.958,12.017,17.225,16.076,16.12,11.384,16.655,14.738,13.659,15.224,12.501,15.781,13.715,16.447,13.159,14.647,14.239,12.469
1980-06-07T21:00:00Z,13.226,12.131,12.347,11.823,12.814,13.903,14.265,14.934,15.974,14.457,12.214,11.325,16.702,15.527,15.646,10.644,16.145,14.128,12.951,14.69,11.921,15.188,13.081,15.768,12.645,13.948,13.837,11.906
1980-06-07T22:00:00Z,12.712,11.38,11.824,11.363,12.255,13.263,13.782,14.716,15.25,13.892,11.517,10.691,16.154,14.91,15.063,9.995,15.677,13.568,12.126,14.299,11.422,14.808,12.467,15.156,12.198,13.354,13.49,11.417
1980-06-07T23:00:00Z,12.229,10.704,11.328,11.064,11.767,12.663,13.315,14.598,14.687,13.485,10.917,10.131,15.566,14.388,14.336,9.269,15.316,13.063,11.415,13.95,10.926,14.412,11.87,14.597,11.874,12.912,13.111,11.019
1980-06-08T00:00:00Z,11.845,10.021,10.889,10.802,11.303,12.111,12.864,14.524,14.248,13.186,10.388,9.618,14.993,13.94,13.566,8.572,15.045,12.561,10.771,13.631,10.407,14.011,11.348,14.162,11.569,12.573,12.678,10.634
1980-06-08T01:00:00Z,11.572,9.515,10.501,10.576,10.897,11.63,12.453,14.559,13.871,13.183,9.939,9.189,14.487,13.569,12.892,8.006,14.794,12.094,10.115,13.325,9.91,13.702,10.918,13.764,11.255,12.323,12.33,10.316
1980-06-08T02:00:00Z,11.382,9.212,10.205,10.317,10.523,11.178,12.125,15.006,13.551,13.781,9.554,8.839,14.043,13.188,12.402,7.636,14.563,12.422,9.344,13.794,9.535,13.412,10.636,13.378,10.976,12.398,12.095,10.06
1980-06-08T03:00:00Z,11.328,8.893,10.931,10.11,10.76,11.036,12.445,16.039,13.285,15.001,9.268,8.565,14.284,13.093,12.748,7.491,14.397,14.293,8.657,15.435,9.52,13.952,11.762,13.027,11.731,13.374,11.994,10.607
1980-06-08T04:00:00Z,12.425,9.754,12.891,10.258,12.74,12.022,13.226,16.86,13.049,16.254,9.708,8.911,16.523,14.451,14.387,7.639,14.925,15.595,9.823,16.61,10.697,14.796,13.465,12.732,13.147,14.405,13.128,12.469
1980-06-08T05:00:00Z,13.783,11.386,14.924,10.746,14.276,13.064,14.179,18.201,13.318,18.067,11.203,10.125,18.841,15.656,16.121,8.561,15.956,17.848,11.417,18.366,12.354,15.774,15.496,12.862,15,15.924,14.596,14.573
1980-06-08T06:00:00Z,15.542,13.765,16.849,11.223,16.865,14.742,15.428,20.181,14.332,20.189,12.881,11.606,21.153,17.543,18.83,9.505,17.083,20.395,13.833,20.707,14.19,16.863,17.897,14.226,16.588,17.755,16.359,17.021
1980-06-08T07:00:00Z,16.961,15.917,18.179,11.908,18.593,16.41,16.652,21.185,15.799,21.704,14.518,12.983,22.85,19.241,20.238,10.45,18.116,21.7,16.162,21.949,16.183,17.797,19.308,16.197,17.693,19.188,17.513,18.568
1980-06-08T08:00:00Z,17.887,17.352,19.19,12.678,19.512,17.633,17.666,21.938,17.472,22.833,15.746,13.93,24.183,20.291,21.163,11.163,18.87,22.616,17.713,22.767,17.486,18.539,20.303,17.933,18.382,20.155,18.452,19.583
1980-06-08T09:00:00Z,18.379,18.241,19.882,13.287,20.206,18.457,18.329,22.603,18.857,23.55,16.673,14.709,24.92,20.822,21.924,11.761,19.34,23.362,18.73,23.386,18.278,19.165,21.161,19.095,18.978,20.834,18.942,20.373
1980-06-08T10:00:00Z,18.584,18.794,20.275,13.811,20.751,19.071,18.789,23.464,19.838,23.976,17.4,15.36,25.215,21.143,22.431,12.18,19.539,23.904,18.993,23.889,18.811,19.595,21.827,19.813,19.497,21.263,19.112,20.937
1980-06-08T11:00:00Z,18.571,19.032,20.518,14.34,21.062,19.512,19.114,23.896,20.427,24.186,17.904,15.854,25.283,21.321,22.709,12.444,19.556,24.145,19.116,24.352,19.138,19.789,22.267,20.22,19.833,21.447,19.036,21.276
1980-06-08T12:00:00Z,18.484,19.132,20.561,14.679,21.092,19.741,19.268,24.045,20.725,24.179,18.211,16.134,25.149,21.211,22.911,12.601,19.518,24.227,19.228,24.517,19.157,19.775,22.495,20.17,19.902,21.465,18.721,21.418
1980-06-08T13:00:00Z,18.309,18.886,20.405,14.858,20.966,19.798,19.276,24.026,20.85,23.998,18.331,16.203,24.817,20.952,22.915,12.641,19.361,24.111,19.171,24.439,18.912,19.44,22.547,19.966,19.772,21.375,18.07,21.297
1980-06-08T14:00:00Z,18.08,18.861,20.12,14.875,20.707,19.657,19.201,23.896,20.762,23.802,18.257,16.088,24.301,20.472,22.726,12.604,19.085,23.702,18.874,24.313,18.651,19.03,22.402,20.016,19.563,21.152,17.293,20.928
1980-06-08T15:00:00Z,17.704,18.693,19.578,14.651,20.25,19.371,18.898,23.664,20.492,23.412,18.046,15.822,23.611,19.938,22.348,12.565,18.777,22.891,18.456,23.63,18.337,18.528,21.989,19.893,19.173,20.683,16.532,20.315
1980-06-08T16:00:00Z,17.074,18.383,18.692,14.252,19.552,19.005,18.45,23.016,20.031,22.316,17.701,15.494,22.549,19.296,21.758,12.568,18.327,21.814,18.059,22.882,18.096,17.873,21.222,19.295,18.448,20.014,15.775,19.461
1980-06-08T17:00:00Z,15.987,17.925,17.198,13.676,18.328,18.322,17.816,22.139,19.356,20.659,17.077,14.948,20.453,18.19,20.422,12.476,17.51,20.302,17.462,21.941,17.747,17.074,19.659,18.725,17.101,19.05,14.899,17.899
1980-06-08T18:00:00Z,14.529,17.059,16.101,12.68,16.585,16.975,16.872,21.265,18.341,18.841,16.059,14.247,18.911,17.037,18.621,12.221,16.385,18.749,16.373,20.872,17.016,16.164,17.39,17.962,16.057,17.728,13.91,15.926
1980-06-08T19:00:00Z,13.635,15.335,15.195,11.579,15.402,15.404,15.617,20.555,16.667,17.335,14.515,13.245,18.099,16.561,17.443,11.727,15.71,17.61,14.99,19.825,15.51,15.153,16.072,16.701,15.274,16.206,13.475,14.971
1980-06-08T20:00:00Z,13.137,14.33,14.32,11.266,14.758,14.649,14.79,19.999,15.684,16.502,13.643,12.251,17.541,16.241,16.585,10.878,15.397,16.858,14.401,18.953,14.597,14.268,15.403,15.215,14.492,15.246,13.319,14.367
1980-06-08T21:00:00Z,12.639,13.646,13.584,11.024,14.115,14.139,14.338,19.168,15.071,15.868,13.072,11.643,17.106,15.874,15.816,10.371,15.092,16.119,13.982,18.116,14.014,13.709,14.745,14.811,13.756,14.734,13.085,13.703
1980-06-08T22:00:00Z,12.199,13.138,13.065,10.82,13.635,13.664,14.006,18.13,14.567,15.199,12.501,10.998,16.81,15.435,15.158,10.065,14.796,15.396,13.555,17.391,13.469,13.152,14.17,14.661,13.079,14.324,12.87,13.216
1980-06-08T23:00:00Z,11.752,12.737,12.646,10.621,13.287,13.255,13.734,17.166,14.106,14.641,11.98,10.38,16.548,14.973,14.595,9.837,14.592,14.749,13.168,16.7,13.037,12.65,13.637,14.638,12.458,13.936,12.74,12.824
1980-06-09T00:00:00Z,11.299,12.452,12.309,10.336,13.008,12.89,13.519,16.306,13.738,14.183,11.549,9.827,16.261,14.527,14.063,9.604,14.432,14.173,12.761,15.934,12.646,12.196,13.148,14.754,11.883,13.572,12.438,12.472
1980-06-09T01:00:00Z,10.843,12.209,12.001,9.99,12.763,12.553,13.327,15.615,13.399,14.132,11.156,9.27,15.919,14.027,13.594,9.408,14.279,13.641,12.31,15.27,12.307,11.812,12.718,14.903,11.415,13.236,12.103,12.092
1980-06-09T02:00:00Z,10.453,11.894,11.636,9.657,12.551,12.264,13.164,15.34,13.04,14.782,10.789,8.767,15.601,13.665,13.163,9.236,14.127,13.754,11.69,15.269,12.009,11.648,12.431,15.063,11.083,13.38,11.797,11.742
1980-06-09T03:00:00Z,10.438,11.633,12.003,9.526,12.675,12.243,13.373,15.885,12.733,15.625,10.449,8.491,15.859,13.672,13.521,9.121,14.072,15.55,11.121,16.445,11.876,12.223,13.552,15.123,12.057,14.186,11.696,12.19
1980-06-09T04:00:00Z,11.419,11.997,13.625,10.06,13.466,13.234,14.204,16.79,12.454,16.89,10.705,8.792,17.62,14.448,15.044,9.121,14.628,16.981,11.681,17.486,12.482,12.984,15.235,15.082,13.973,15.182,12.622,13.762
1980-06-09T05:00:00Z,12.799,12.701,15.644,11.159,14.534,14.239,14.755,18.337,13.052,18.503,11.788,10.089,19.725,15.203,16.466,9.711,15.541,18.898,12.521,19.019,13.172,14.002,16.99,15.304,16.398,16.489,13.456,15.508
1980-06-09T06:00:00Z,14.708,13.772,17.548,12.468,15.975,15.673,15.567,20.281,14.322,19.841,13.014,11.357,22.065,16.489,18.704,10.367,16.416,21.805,13.859,21.378,14.285,14.68,19.622,16.168,18.545,17.927,14.569,17.579
1980-06-09T07:00:00Z,16.531,15.171,18.968,13.835,17.256,17.275,16.619,21.569,15.891,20.774,14.693,12.889,23.447,17.797,20.195,10.817,17.116,23.623,15.924,23.299,15.679,15.208,21.338,16.966,19.913,19.187,15.801,18.994
1980-06-09T08:00:00Z,18.136,16.461,20.242,14.989,18.414,18.565,17.485,22.381,17.322,21.482,16.055,14.232,24.382,18.627,21.292,11.139,17.727,24.463,17.824,24.487,16.917,15.872,22.209,17.818,20.872,20.115,16.814,19.964
